file,$Unique,name,$Subtitle,$CardClass,$CardClass2,$CardClass3,$ResourceCost,$Level,$Slot,$Slot2,$Stamina,$Sanity,$Skill1,$Skill2,$Skill3,$Skill4,$Skill5,$Skill6,$Copyright,$Traits,$Rules,$Flavor,$Victory,portSource,portScale,portX,portY,$Artist,$Collection,$CollectionNumber
點45湯姆遜衝鋒槍 [Guardian_Rogue][asset],,.45湯姆遜衝鋒槍,,Guardian,Rogue,None,6,0,2 Hands,None,None,None,Combat,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",道具. 武器. 槍械. 違法.,"使用(5子彈)。
<act>花費1子彈：<b>攻擊</b>。你這次攻擊+2<com>並造成+1傷害。","
這款全自動的湯姆遜衝鋒槍因為其精確度與大火力，同時受到黑幫與警察的青睞。",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05115.png,1.25,0,90,Robert Laskey,TheCircleUndone,115
秘密捲軸 [Seeker_Mystic][asset],,秘密捲軸,,Seeker,Mystic,None,1,0,1 Hand,None,None,None,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",道具. 書籍.,"使用(3秘密)。
<act>消耗秘密捲軸並花費1秘密：查看遭遇牌堆或任意一位調查員牌堆底部的卡牌。然後，丟棄該卡牌、將其加入其所有者手牌，或將其放到該牌堆頂部或牌堆底部。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05116.png,1.25,0,90,Matthew Cowdery,TheCircleUndone,116
田納西酸麥芽威士忌 [Rogue_Survivor][asset],,田納西酸麥芽威士忌,,Rogue,Survivor,None,3,0,None,None,None,None,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",道具. 違法.,"使用(2補給)。
<fre>消耗田納西酸麥芽威士忌並花費1補給：你在詭計卡的一次技能檢定中+2<wil>。
<act>丟棄田納西酸麥芽威士忌：<b>攻擊</b>。你這次攻擊+3<com>。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05117.png,1.25,0,90,Greg Bobrowski,TheCircleUndone,117
附魔劍 [Mystic_Guardian][asset],,附魔劍,,Mystic,Guardian,None,3,0,1 Hand,1 Arcane,None,None,Combat,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",道具. 遺物. 武器. 近戰.,"使用(3充能)。
<act>：<b>攻擊</b>。你這次攻擊+1<com>。作為發動此能力的額外費用，你可以花費1充能來為劍附魔。如果你這麼做，你這次攻擊再+1<com>並造成+1傷害。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05118.png,1.25,0,90,Tiziano Baracchi,TheCircleUndone,118
恐怖圖騰 [Survivor_Seeker][asset],,恐怖圖騰,,Survivor,Seeker,None,3,0,Accessory,None,None,None,Agility,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",道具. 守護.,<rea>在你將一張卡牌投入技能檢定後，消耗恐怖圖騰：你選擇該卡牌已有的任意一個技能圖標，該卡牌額外獲得該圖標。,"
當時應該馬上把它丟掉的。但我們又怎麼知道呢？",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05119.png,1.25,0,90,Ethan Patrick Harris,TheCircleUndone,119
絕密地圖集 (1) [Seeker][asset],,絕密地圖集,,Seeker,None,None,3,1,1 Hand,None,None,None,Agility,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",道具. 書籍.,"使用(4秘密)。
<act>花費1秘密並消耗絕密地圖集：選擇1個與你所在地點之間連接次數恰好為2的已揭示地點。移動到該地點。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05232.png,1.25,0,90,Derek D. Edgell,TheCircleUndone,232
投資 [Rogue][asset],,投資,,Rogue,None,None,1,0,None,None,None,None,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",人脈.,"使用(0補給)。投資上的補給上限為10。
<fre>消耗投資：在本卡牌上放置1補給。
<act>消耗並丟棄投資：將本卡牌上所有補給移動到你的資源池，作為資源。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05233.png,1.25,0,90,Tiziano Baracchi,TheCircleUndone,233
蠕蟲的秘密 (2) [Mystic][asset],1,蠕蟲的秘密,黑星印記,Mystic,None,None,2,2,1 Hand,None,None,None,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",道具. 書籍.,<act>消耗蠕蟲的秘密並在其上放置1個毀滅標記：從你的棄牌堆打出一張<b><i>法術</i></b>或<b><i>洞察</i></b>事件卡，其資源費用降低1點。在該事件卡結算後，將其移出遊戲。,"
本書作者是路德維格·普林恩；他在巫術審判達到高潮時死於布魯塞爾的審訊樁上。
<cite>羅伯特·布洛克，來自星際的《蹣跚者》</cite>",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05235.png,1.25,0,90,Douglas Sirois,TheCircleUndone,235
指路鬼魂 (1) [Survivor][asset],,指路鬼魂,,Survivor,None,None,1,1,Ally,None,-,3,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",盟友. 靈怪.,"你獲得+1<int>。
非直接恐懼在被分配到你的調查員卡之前，必須先被分配到指路鬼魂。
<b>強制</b> - 在指路鬼魂由於恐懼而被擊敗時：將其放逐。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05236.png,1.25,0,90,Quintin Gleim,TheCircleUndone,236
愛麗絲·洛克斯雷 [Guardian][asset],1,愛麗絲·洛克斯雷,無畏的警察,Guardian,None,None,4,0,Ally,None,2,2,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",盟友. 偵探. 警察.,"你獲得+1<int>。
<rea>在你發現一個線索後，消耗愛麗絲·洛克斯雷：對你所在地點的一名敵人造成1點傷害。","
""請把這事留給專業的。我要是發現你再亂來，就把你送局子裡去。""",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05151.png,1.25,0,90,Andreia Ugrai,TheCircleUndone,151
老千先生 [Seeker][asset],1,"""老千""先生",秘事商人,Seeker,None,None,3,0,Ally,None,2,2,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",盟友.,"使用(3秘密)。
<fre>消耗""老千""先生並花費1秘密：在你牌堆頂部3張、6張、或9張卡牌中查找並抽取任意一張卡牌。如果查找的卡牌中有至少1張弱點，也抽取其中1張。混洗你的牌堆。","
""你確定想要知道嗎？決定了就回不了頭囉。""",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05153.png,1.25,0,90,Romana Kendelic,TheCircleUndone,153
鷹眼摺疊相機 [Seeker][asset],,鷹眼摺疊相機,,Seeker,None,None,2,0,1 Hand,None,None,None,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",道具. 工具.,"<rea>在你所在地點的最後1個線索被發現後：在本卡牌上放置1資源<i>(從供應堆拿取)</i>，作為證據。(每場遊戲每個地點限制一次。)
只要鷹眼摺疊相機上有……
<bul> ...… 至少1個證據，你獲得+1<wil>。
<bul> ...…至少2個證據，你獲得+1<int>。
<bul> ...…至少3個證據，你+1神智值。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05154.png,1.25,0,90,Robert Laskey,TheCircleUndone,154
亨利·萬 [Rogue][asset],1,亨利·萬,藝壇新星,Rogue,None,None,3,0,Ally,None,1,2,Agility,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",盟友. 罪犯.,"<act>消耗亨利·萬：你依次從混亂袋隨機抽出標記，直到你選擇停下，或直到你抽出<sku>、<cul>、<tab>、<mon>或<ten>符號。
<bul>如果你選擇停下，你通過本效果每抽出1個標記，你就可以抽取1張卡牌或獲得1資源。
<bul>如果你抽出<sku>、<cul>、<tab>、<mon>或<ten>符號，無事發生。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05155.png,1.25,0,90,Tiziano Baracchi,TheCircleUndone,155
凋零術 [Mystic][asset],,凋零術,,Mystic,None,None,2,0,1 Arcane,None,None,None,Combat,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",法術.,<act>：<b>攻擊</b>。這次攻擊不使用<com>，改為使用<wil>。如果這次攻擊中抽出<sku>、<cul>、<tab>或<mon>符號，受到攻擊的敵人在本回合剩餘時間內-1攻擊並-1躲避(最低減至1)。,"
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05157.png,1.25,0,90,Damien Worm,TheCircleUndone,157
第六感 [Mystic][asset],,第六感,,Mystic,None,None,3,0,1 Arcane,None,None,None,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",法術.,<act>：<b>調查</b>。不使用<int>，改為使用<wil>調查。如果這次檢定中抽出<sku>、<cul>、<tab>或<mon>符號，你可以選擇與你所在地點連接的一個已揭示地點；改為如同你在所選地點調查，而不是在你所在地點(你可以使用兩個地點中任意一個地點的隱藏值)。,"
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05158.png,1.25,0,90,Brian Valenzuela,TheCircleUndone,158
險中求勝 [Survivor][asset],,險中求勝,,Survivor,None,None,0,0,None,None,None,None,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2018 FFG</family>",才能.,<rea>在你發動一次技能檢定時，消耗險中求勝：提升這次技能檢定難度2點。獲得2資源或抽取1張卡牌。,"
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\05159.png,1.25,0,90,Borja Pindado,TheCircleUndone,159
點35溫徹斯特步槍 [Guardian][asset],,.35溫徹斯特步槍,,Guardian,None,None,4,0,2 Hands,None,None,None,Agility,None,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",道具. 武器. 槍械.,"使用(5子彈)。
<act>花費1子彈：<b>攻擊</b>。<i>(FAQ, v1.7)</i>這次攻擊你+2<com>。如果這次攻擊中抽出+1、0或<eld>混亂標記，這次攻擊造成+2傷害。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06195.png,1.25,0,90,Stephen Somers,TheDreamEaters,195
安全護衛 (2) [Guardian][asset],,安全護衛,,Guardian,None,None,2,2,None,None,None,None,Agility,Willpower,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",才能.,<rea>在另一位調查員的回合中，消耗安全護衛：該調查員的回合接下來的時間裡，其從你所在地點移動到連接地點時，你也可以移動到該地點。,"
她告訴我，當心別碰上麻煩。我翻了個白眼。麻煩事可從來沒消停過。",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06196.png,1.25,0,90,Lukas Banas,TheDreamEaters,196
夜盜 (2) [Rogue][asset],,夜盜,,Rogue,None,None,1,2,None,None,None,None,Intellect,Intellect,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",才能. 違法.,<act>消耗夜盜：<b>調查</b>。如果你成功，不發現線索，改為獲得2資源，你每成功且超過難度1點，額外獲得+1資源(最大+3資源)。,"
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06200.png,1.25,0,90,Sara Biddle,TheDreamEaters,200
月石 [Survivor][asset],,月石,,Survivor,None,None,3,0,Accessory,None,None,None,None,None,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",道具. 遺物. 幻夢境.,"你獲得+1<wil>和+1<agi>。
你不能將月石從你的手牌中打出或投入檢定。
<rea>在你從手牌中丟棄月石後：將其打出<i>(支付其費用)</i>。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06203.png,1.25,0,90,Adam S. Doyle,TheDreamEaters,203
夢境日記 (3) [Seeker][asset],,夢境日記,探索者之夢,Seeker,None,None,2,3,1 Hand,None,None,None,Agility,Willpower,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",道具. 書籍. 守護.,"研究。<i>(FAQ, v2.0)</i>
只要你在隱藏值至少4的地點，你的夢的本質獲得<wild><wild>。
<rea>在你的回合開始時：在你的綁定卡牌中查找夢的本質，並將其加入你的手牌。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06236.png,1.25,0,90,Germán Nóbile,TheDreamEaters,236
夢境日記 (3) [Seeker][asset][狂人之夢],,夢境日記,狂人之夢,Seeker,None,None,2,3,1 Hand,None,None,None,Combat,Willpower,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",道具. 書籍. 守護.,"研究。<i>(FAQ, v2.0)</i>
只要你與敵人交戰，你的夢的本質獲得<wild><wild>。
<rea>在你的回合開始時：在你的綁定卡牌中查找夢的本質，並將其加入你的手牌。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06237.png,1.25,0,90,Germán Nóbile,TheDreamEaters,237
夢境日記 (3) [Seeker][asset][稚子之夢],,夢境日記,稚子之夢,Seeker,None,None,2,3,1 Hand,None,None,None,Intellect,Willpower,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",道具. 書籍. 守護.,"研究。<i>(FAQ, v2.0)</i>
只要你有至少8張手牌，你的夢的本質獲得<wild><wild>。
<rea>在你的回合開始時：在你的綁定卡牌中查找夢的本質，並將其加入你的手牌。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06238.png,1.25,0,90,Germán Nóbile,TheDreamEaters,238
快手 (2) [Rogue][asset],,快手,,Rogue,None,None,3,2,1 Arcane,None,None,None,Agility,None,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",儀式.,"每位調查員限制1張。
<rea>在你連續執行同一種行動兩次後，消耗快手：再進行一次該種行動<i>(行動種類包括啟動、交戰、躲避、攻擊、調查、移動、打出、資源和抽取)</i>。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06239.png,1.25,0,90,Patrick McEvoy,TheDreamEaters,239
增強自我 (2) [Mystic][asset],,增強自我,毅力,Mystic,None,None,3,2,1 Arcane,None,None,None,Combat,Combat,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",儀式.,"多重。每副牌組限制1張增強自我<i>(毅力)</i>。
一個法術槽位可以有最多3張增強自我卡牌。
每當有卡牌效果要求你不使用<com>，改為使用<wil> 改為 of ，你可以忽略此類效果。
<fre>消耗增強自我：這次檢定你+2<com>。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06241.png,1.25,0,90,Felipe Escobar,TheDreamEaters,241
增強自我 (2) [Mystic][asset][迅捷],,增強自我,迅捷,Mystic,None,None,3,2,1 Arcane,None,None,None,Agility,Agility,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",儀式.,"多重。每副牌組限制1張增強自我<i>(迅捷)</i>。
一個法術槽位可以有最多3張增強自我卡牌。
每當有卡牌效果要求你不使用<agi>，改為使用<wil>，你可以忽略此類效果。
<fre> 消耗增強自我：這次檢定你+2<agi>。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06242.png,1.25,0,90,Felipe Escobar,TheDreamEaters,242
增強自我 (2) [Mystic][asset][敏銳],,增強自我,敏銳,Mystic,None,None,3,2,1 Arcane,None,None,None,Intellect,Intellect,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",儀式.,"多重。每副牌組限制1張增強自我<i>(敏銳)</i>。
一個法術槽位可以有最多3張增強自我卡牌。
每當有卡牌效果要求你不使用<int>，改為使用<wil>，你可以忽略此類效果。
<fre>消耗增強自我：這次檢定你+2<int>。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06243.png,1.25,0,90,Felipe Escobar,TheDreamEaters,243
特薇拉·凱瑟琳·普萊斯 (3) [Mystic][asset],1,特薇拉·凱瑟琳·普萊斯,迷失夢境,Mystic,None,None,3,3,Ally,None,1,2,Agility,Intellect,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",盟友. 藝術家. 入夢者.,<rea>在你花費一張<b><i>法術</i></b>支援卡的充能後，消耗特薇拉·凱瑟琳·普萊斯：在該支援卡上放置1充能。,"
""有時……我會希望我永遠都不要回到這個世界來。""",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06244.png,1.25,0,90,Sacha Diener,TheDreamEaters,244
夢境日記 [Seeker][asset],,夢境日記,未翻譯,Seeker,None,None,2,0,1 Hand,None,None,None,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",道具. 書籍. 守護.,"<act>：在你的綁定卡牌中查找夢的本質，並將其加入你的手牌。
<rea>在你投入夢的本質的技能檢定中成功並超過難度至少3點後：在你的冒險日誌中記錄""你洞悉了夢境""。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06112.png,1.25,0,90,Germán Nóbile,TheDreamEaters,112
預言卷軸 [Mystic][asset],,預言卷軸,,Mystic,None,None,3,0,1 Hand,None,None,None,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",道具. 書籍.,"使用(4秘密)。
<act>花費1秘密：選擇你所在地點的一位調查員。該調查員抽取3張卡牌，然後丟棄其1張手牌。","
……過去如是，將來亦如是。",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06116.png,1.25,0,90,Ethan Patrick Harris,TheDreamEaters,116
傑西卡·海德 (1) [Survivor][asset],1,傑西卡·海德,錯的時間，錯的地點,Survivor,None,None,3,1,Ally,None,3,1,Combat,None,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",盟友. 旅人. 詛咒縈繞.,"你獲得+1<com>。
傑西卡·海德入場時，其上帶有2點傷害。
<rea>在你的回合結束後：治癒傑西卡·海德1點傷害。","
我警告過你離我遠一點，限在我們都被困在這裡了。",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06118.png,1.25,0,90,Andreia Ugrai,TheDreamEaters,118
渴血之刃 (1) [Guardian][asset],1,渴血之刃,賽勒菲斯的災厄之刃,Guardian,None,None,3,1,1 Hand,None,None,None,Combat,None,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",道具. 武器. 近戰. 遺物. 詛咒縈繞.,"每副牌組限制1張。作為打出本卡牌的額外的費用，你必須在你的綁定卡牌中查找3張嗜血，並將其混洗入你的牌堆。<i>(FAQ, v1.9)</i>
<act>：<b>攻擊</b>。每疊加1張嗜血，這次攻擊你+1<com>。這次攻擊造成+1傷害。如果這次攻擊擊敗了一名敵人，<i>(從供應堆)</i>放置1資源在本卡牌上，作為貢品。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06018.png,1.25,0,90,Patrick McEvoy,TheDreamEaters,18
莊嚴立誓 [Guardian][asset],,莊嚴立誓,,Guardian,None,None,0,0,None,None,None,None,Willpower,Willpower,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",勇氣.,"多重。快速。
打出莊嚴立誓到你所在地點另一位調查員的控制之下。
<fre>如果莊嚴立誓的所有者位於你所在地點，消耗莊嚴立誓：將你控制的卡牌上的1點傷害或恐懼移動到該調查員控制的卡牌上。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06020.png,1.25,0,90,Andreia Ugrai,TheDreamEaters,20
一瓣縞瑪瑙 (1) [Seeker][asset],,一瓣縞瑪瑙,,Seeker,None,None,1,1,None,None,None,None,Wild,None,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",道具. 遺物. 密教.,"多重。快速。
<fre>如果你場上有3張一瓣縞瑪瑙：將它們放在一邊，位於場外。在你的綁定卡牌中查找並將皇后的掛墜放置入場。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06021.png,1.25,0,90,Diana Martínez,TheDreamEaters,21
皇后的掛墜 [Seeker][asset],1,皇后的掛墜,虛無皇后,Seeker,None,None,-,0,Accessory,None,None,None,None,None,None,None,None,None,"<family ""Arial""><cop> 2019 FFG</family>",道具. 遺物.,"綁定(一瓣縞瑪瑙)。使用(3充能)。如果本卡牌沒有充能，將其放在一邊，位於場外，並將放在一邊的3張一瓣縞瑪瑙混洗入你的牌堆。
<fre>消耗皇后的掛墜並花費1充能：選擇一個已揭示地點並選擇以下一項 - 移動到該地點、發現該地點的1個線索、自動躲避該地點的一名敵人。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\06022.png,1.25,0,90,Diana Martínez,TheDreamEaters,22
